match_id,home_team,away_team,home_form_5g,away_form_5g,home_xg,away_xg,home_xga,away_xga,home_xt,away_xt,home_sot,away_sot,home_attack_strength,away_attack_strength,home_defense_strength,away_defense_strength,match_importance_home,match_importance_away,home_venue_advantage,rest_days_home,rest_days_away,travel_distance_away_km,h2h_home_win_ratio,missing_key_players_home,missing_key_players_away,referee_card_rate,weather_condition,kickoff_time_uk,home_goals,away_goals,result
M0378,Nottingham Forest,Luton Town,1.42,1.79,1.01,1.52,1.34,2.04,0.3,0.44,3,5,0.9,0.75,0.9,0.75,Low,High,1,3,7,549,0.7,3,3,1.3,Foggy,19:45,1,1,1
M0379,Southampton,Watford,1.55,2.14,0.63,1.19,2.05,1.41,0.18,0.46,2,4,0.75,1.1,0.75,0.94,High,Medium,1,3,7,228,0.63,1,0,2.6,Overcast,19:45,0,2,0
M0380,Liverpool,Sheffield Utd,2.82,1.17,2.01,0.91,0.71,2.01,0.7,0.28,6,2,1.38,0.75,1.15,0.75,Low,Medium,1,6,4,249,0.48,0,0,2.4,Rainy,16:30,2,2,1
M0381,Everton,Fulham,1.63,1.64,0.98,1.47,1.58,1.04,0.27,0.46,3,5,0.77,1.06,0.86,1.08,High,High,1,6,5,146,0.72,1,4,3.5,Overcast,20:00,1,3,0
M0382,Brentford,Wolverhampton,1.81,2.07,1.52,1.13,1.41,1.4,0.55,0.27,5,4,0.95,0.93,0.98,0.94,Low,High,1,3,3,517,0.48,3,4,2.2,Foggy,14:00,2,2,1
M0383,Leeds United,Manchester City,1.07,2.16,1.47,1.48,1.25,1.1,0.49,0.5,4,5,0.96,1.37,0.94,1.21,Medium,High,1,4,6,177,0.36,3,0,2.2,Foggy,19:45,1,0,2
M0384,Crystal Palace,Bournemouth,1.35,1.77,1.79,0.81,1.48,1.79,0.7,0.18,6,3,1.02,0.95,0.87,0.95,Low,Medium,1,3,7,309,0.27,2,3,2.1,Rainy,16:30,0,0,1
M0385,Manchester City,Watford,3.0,1.14,2.31,0.58,0.9,1.86,0.78,0.23,8,2,1.4,0.83,1.38,0.75,High,Medium,1,3,6,269,0.29,3,1,1.2,Overcast,19:45,1,0,2
M0386,Fulham,West Ham,1.2,1.79,1.96,1.14,1.13,1.49,0.52,0.44,5,4,1.06,0.83,1.16,0.84,Medium,Low,1,3,6,82,0.29,2,4,2.2,Clear,12:30,3,1,2
M0387,Bournemouth,Watford,2.13,1.4,1.4,0.77,1.52,2.13,0.43,0.22,5,3,1.07,0.75,0.98,0.75,Medium,Medium,1,4,5,509,0.7,4,3,3.2,Overcast,15:00,1,0,2
M0388,Bournemouth,Manchester City,1.2,2.69,0.93,2.26,2.08,0.71,0.23,0.7,4,7,0.75,1.4,0.79,1.38,Medium,Medium,1,7,7,534,0.52,1,3,1.4,Windy,19:45,0,1,0
M0389,Arsenal,Nottingham Forest,2.55,1.59,1.83,1.41,0.93,1.64,0.64,0.43,6,5,1.28,0.75,1.31,0.84,High,High,1,4,5,177,0.69,4,1,2.8,Clear,15:00,2,2,1
M0390,Aston Villa,Watford,1.4,1.62,1.43,1.59,1.74,1.17,0.38,0.42,5,5,0.79,1.25,0.87,1.0,Medium,High,1,3,4,60,0.52,4,4,3.0,Overcast,14:00,0,3,0
M0391,Tottenham,Brighton,2.53,1.55,1.97,1.38,1.16,1.21,0.57,0.49,6,3,1.4,1.05,1.34,0.97,Low,High,1,7,7,524,0.28,4,2,1.4,Foggy,12:30,2,0,2
M0392,Everton,Newcastle,1.43,2.36,1.23,1.31,1.96,0.87,0.33,0.49,4,5,0.82,1.37,0.76,1.19,Low,Medium,1,3,3,596,0.44,2,4,2.3,Foggy,20:00,0,1,0
M0393,Nottingham Forest,Brentford,1.76,2.13,1.27,1.85,1.97,1.08,0.38,0.59,3,5,0.82,1.17,0.75,0.99,Medium,High,1,7,5,541,0.52,3,0,1.3,Clear,16:30,1,2,0
M0394,Aston Villa,Crystal Palace,2.54,1.53,2.01,1.33,1.03,1.87,0.63,0.38,5,3,1.37,0.76,1.21,0.75,Low,High,1,6,6,240,0.73,2,4,3.0,Rainy,12:30,2,0,2
M0395,West Ham,Wolverhampton,2.45,0.85,1.82,1.07,0.93,2.2,0.5,0.37,6,4,1.38,0.75,1.25,0.75,High,Medium,1,7,6,304,0.63,4,3,2.1,Foggy,12:30,2,1,2
M0396,Southampton,Crystal Palace,2.36,1.47,1.39,1.28,1.44,1.57,0.46,0.39,5,3,0.92,0.86,1.04,0.83,High,Medium,1,7,6,253,0.28,1,3,1.7,Overcast,15:00,2,0,2
M0397,Watford,Brentford,1.91,1.96,1.27,0.81,1.26,2.0,0.39,0.28,3,2,1.07,0.9,0.96,0.83,Medium,High,1,3,4,321,0.69,2,0,2.9,Overcast,19:45,1,0,2
M0398,Bournemouth,Middlesbrough,0.97,1.87,1.39,1.44,1.45,1.63,0.37,0.46,3,4,0.86,0.99,0.77,0.96,Medium,Low,1,5,7,335,0.36,2,2,2.8,Windy,16:30,0,1,0
M0399,Southampton,Leicester City,1.27,1.94,1.72,0.79,1.49,2.01,0.45,0.27,5,3,1.02,0.75,0.8,0.75,Medium,Medium,1,6,7,436,0.26,1,0,1.7,Foggy,15:00,2,1,2
M0400,Watford,Aston Villa,2.08,1.84,1.31,1.29,1.17,1.45,0.48,0.43,4,5,0.98,1.12,1.04,1.06,Low,Medium,1,5,6,278,0.46,2,3,1.5,Clear,16:30,3,0,2
M0401,Arsenal,Wolverhampton,2.28,1.92,2.22,1.0,0.88,1.89,0.64,0.42,7,4,1.37,0.81,1.38,0.75,Medium,High,1,4,5,491,0.33,3,4,2.3,Clear,12:30,2,0,2
M0402,Brighton,Burnley,2.03,1.18,1.61,0.64,1.16,1.94,0.58,0.18,4,3,1.35,0.75,1.38,0.75,Low,Medium,1,6,3,371,0.6,2,2,2.3,Clear,17:30,3,0,2
M0403,Bournemouth,Leicester City,2.1,1.5,1.51,0.65,1.17,2.08,0.43,0.23,4,2,1.14,0.75,1.05,0.75,Low,Low,1,5,5,358,0.26,0,2,1.9,Clear,19:45,3,1,2
M0404,Burnley,Newcastle,1.98,1.49,1.59,1.0,1.39,1.38,0.45,0.35,5,3,1.02,0.98,0.98,0.8,High,Medium,1,3,4,557,0.46,2,4,3.4,Windy,19:45,2,0,2
M0405,Leicester City,Liverpool,1.65,3.0,1.22,2.26,1.7,0.92,0.38,0.74,4,8,0.77,1.4,0.75,1.38,Low,Medium,1,5,7,271,0.34,0,4,3.1,Clear,19:45,1,2,0
M0406,Brighton,Newcastle,1.81,2.47,1.44,1.47,1.32,1.35,0.45,0.46,5,4,1.05,1.22,1.08,1.15,Low,High,1,6,3,486,0.26,0,2,2.6,Rainy,20:00,2,2,1
M0407,Fulham,Arsenal,1.67,3.0,1.24,2.2,1.75,0.88,0.31,0.7,3,7,0.78,1.4,0.75,1.38,Medium,Medium,1,7,4,246,0.68,2,2,3.0,Clear,19:45,1,2,0
M0408,Everton,Crystal Palace,1.66,1.32,1.5,1.37,1.61,1.71,0.48,0.37,5,4,1.01,0.91,0.95,0.92,Medium,Medium,1,3,6,84,0.45,1,3,2.6,Foggy,19:45,1,1,1
M0409,Manchester City,Tottenham,2.35,1.7,2.5,1.57,0.74,1.24,0.85,0.47,7,5,1.4,0.99,1.38,1.03,Medium,Low,1,5,5,108,0.3,0,4,2.7,Rainy,12:30,2,1,2
M0410,Chelsea,Southampton,2.39,1.27,2.09,1.15,1.24,1.96,0.72,0.45,7,2,1.4,0.75,1.38,0.75,Medium,High,1,4,4,120,0.54,2,1,3.5,Clear,17:30,3,1,2
M0411,Arsenal,Wolverhampton,1.71,2.17,1.4,1.56,1.31,1.2,0.38,0.52,5,5,1.1,1.2,1.06,1.1,High,High,1,6,5,461,0.38,0,3,1.2,Foggy,12:30,1,2,0
M0412,Stoke City,Bournemouth,1.24,1.47,1.37,1.13,1.5,1.7,0.46,0.38,5,3,1.07,0.84,0.77,0.8,High,Low,1,5,5,401,0.57,2,4,2.4,Windy,15:00,2,2,1
M0413,Luton Town,Wolverhampton,1.58,1.3,1.4,1.15,1.25,2.04,0.45,0.38,4,3,0.91,0.75,1.03,0.75,Medium,Low,1,7,3,464,0.28,0,2,1.2,Overcast,15:00,2,1,2
M0414,Leeds United,Everton,1.69,1.84,1.25,1.55,2.0,1.17,0.43,0.5,3,6,0.77,1.17,0.76,1.16,High,High,1,6,4,338,0.56,2,2,3.2,Rainy,17:30,0,2,0
M0415,Luton Town,Middlesbrough,1.9,1.57,1.38,0.93,1.39,2.1,0.49,0.28,4,3,0.98,0.75,0.91,0.75,Medium,Medium,1,4,5,275,0.74,4,4,3.0,Foggy,15:00,2,0,2
M0416,Stoke City,Burnley,1.63,1.56,1.3,1.19,1.54,1.82,0.4,0.38,4,4,0.87,0.78,0.78,0.75,Medium,High,1,6,6,502,0.57,2,3,2.6,Overcast,16:30,1,1,1
M0417,Sheffield Utd,Arsenal,0.95,1.35,1.17,1.6,1.52,1.62,0.27,0.54,4,5,0.84,0.9,0.75,1.02,Low,Low,1,5,7,52,0.35,0,0,3.3,Overcast,14:00,2,1,2
M0418,Chelsea,Middlesbrough,2.52,1.59,1.9,1.25,1.41,1.73,0.61,0.43,5,4,1.22,0.93,1.25,0.75,Medium,High,1,7,5,588,0.47,2,4,3.3,Rainy,15:00,2,2,1
M0419,Leicester City,West Ham,1.81,1.56,1.29,1.66,1.45,1.21,0.42,0.48,5,7,0.8,1.11,0.82,1.1,Low,Medium,1,5,7,539,0.25,0,3,2.6,Rainy,20:00,2,2,1
M0420,Liverpool,Luton Town,1.83,1.26,2.05,1.35,0.95,1.61,0.71,0.5,5,4,1.33,0.82,1.17,0.79,Medium,High,1,5,7,169,0.66,0,3,2.3,Overcast,15:00,1,1,1
M0421,Brentford,Burnley,1.88,1.09,1.22,1.35,1.38,1.73,0.29,0.36,3,4,1.01,0.76,0.85,0.9,High,Low,1,5,7,114,0.41,1,3,3.1,Overcast,19:45,1,1,1
M0422,Fulham,Everton,1.36,1.68,1.19,1.63,1.7,1.43,0.39,0.48,4,4,0.86,1.17,0.82,0.9,High,High,1,7,3,543,0.45,3,0,1.6,Rainy,12:30,1,3,0
M0423,Bournemouth,Brighton,1.18,2.13,1.24,1.36,1.69,1.22,0.41,0.4,2,5,0.98,1.13,0.92,1.01,High,Medium,1,4,5,129,0.27,0,4,2.1,Rainy,20:00,1,1,1
M0424,Leicester City,Liverpool,1.46,2.21,1.27,1.69,1.68,1.26,0.42,0.51,5,5,0.9,1.4,0.81,1.29,Medium,High,1,5,6,40,0.6,2,2,2.1,Overcast,16:30,2,2,1
M0425,Brighton,Aston Villa,2.39,1.71,1.75,1.52,0.84,1.32,0.6,0.42,5,5,1.1,1.32,1.05,1.09,Medium,High,1,5,7,541,0.45,2,2,2.1,Windy,14:00,1,1,1
M0426,Stoke City,Burnley,1.37,1.54,0.87,0.89,1.67,1.88,0.21,0.28,2,3,0.76,0.88,0.89,0.75,Medium,Medium,1,3,6,269,0.6,1,0,2.5,Windy,16:30,1,1,1
M0427,Stoke City,Leeds United,1.52,1.75,1.39,0.89,1.67,1.46,0.4,0.36,5,2,0.88,0.83,0.77,0.81,High,High,1,4,7,542,0.51,2,2,2.9,Overcast,17:30,0,0,1
M0428,Brighton,Bournemouth,2.25,1.53,1.9,1.17,1.36,1.51,0.53,0.34,5,4,1.02,0.79,1.2,0.75,Medium,Medium,1,5,5,471,0.44,1,2,2.4,Clear,20:00,1,1,1
M0429,Southampton,Middlesbrough,1.65,1.35,1.62,1.28,1.42,1.77,0.46,0.42,5,4,0.89,0.85,1.03,0.75,High,Medium,1,5,6,94,0.45,3,4,1.5,Clear,14:00,1,0,2
M0430,Stoke City,Fulham,1.3,2.0,1.47,1.82,2.07,0.82,0.44,0.56,4,6,0.88,1.33,0.75,1.11,High,High,1,7,3,314,0.38,4,2,1.8,Rainy,12:30,2,3,0
M0431,Luton Town,Watford,1.11,1.93,0.73,1.34,2.2,1.87,0.28,0.49,3,5,0.77,0.93,0.75,0.87,Medium,High,1,7,7,78,0.45,1,0,1.7,Rainy,17:30,0,2,0
M0432,Bournemouth,Middlesbrough,1.31,2.29,1.16,1.55,2.04,1.21,0.42,0.49,3,5,0.75,1.13,0.75,0.92,Medium,Low,1,7,3,530,0.69,3,0,1.3,Clear,19:45,1,2,0
M0433,Crystal Palace,Nottingham Forest,1.55,1.45,1.4,1.23,1.55,0.99,0.45,0.32,4,4,0.88,1.14,0.88,0.96,High,Medium,1,4,5,562,0.47,1,4,2.3,Foggy,17:30,0,2,0
M0434,Stoke City,Brighton,1.27,2.28,1.45,0.99,1.91,1.54,0.39,0.27,5,4,0.93,0.89,0.95,0.81,High,Medium,1,4,7,126,0.29,3,1,1.5,Overcast,16:30,2,1,2
M0435,Manchester City,Fulham,3.0,2.01,2.17,1.3,0.83,1.76,0.62,0.34,7,4,1.4,1.02,1.38,0.79,Medium,Medium,1,6,3,226,0.27,3,4,2.2,Clear,19:45,2,1,2
M0436,Newcastle,Nottingham Forest,1.42,1.6,1.84,0.96,1.1,1.64,0.54,0.29,6,4,1.24,1.0,1.12,0.89,Medium,Medium,1,4,5,261,0.49,4,0,1.4,Foggy,14:00,1,1,1
M0437,Everton,Bournemouth,1.99,1.94,0.87,1.34,1.5,1.14,0.2,0.38,4,5,0.91,1.12,0.76,1.02,Medium,Medium,1,6,3,515,0.33,1,1,2.9,Foggy,16:30,0,3,0
M0438,Wolverhampton,Newcastle,1.27,1.35,1.77,1.47,1.44,1.45,0.52,0.36,5,5,1.07,0.89,1.12,0.9,Low,Medium,1,3,3,544,0.46,0,2,1.7,Windy,12:30,3,1,2
M0439,Middlesbrough,Leeds United,2.28,1.61,1.17,1.29,1.42,1.86,0.34,0.4,4,3,0.98,0.75,0.9,0.75,Medium,Medium,1,5,5,65,0.51,1,2,2.4,Overcast,16:30,1,0,2
M0440,Burnley,Fulham,1.59,1.7,1.24,0.9,1.85,1.28,0.41,0.3,3,3,0.75,1.02,0.77,1.04,Low,High,1,7,6,194,0.36,3,0,1.6,Rainy,17:30,1,1,1
M0441,Burnley,Bournemouth,1.93,1.08,1.39,0.94,1.33,1.67,0.52,0.33,5,4,0.88,0.75,1.02,0.82,Medium,Medium,1,3,3,522,0.67,0,2,3.0,Rainy,15:00,3,1,2
M0442,Arsenal,Stoke City,2.66,0.63,2.28,0.85,0.54,2.04,0.58,0.2,7,2,1.4,0.75,1.38,0.75,Medium,High,1,6,6,424,0.67,3,2,1.2,Overcast,14:00,3,1,2
M0443,Brighton,Manchester City,2.61,1.78,1.86,1.37,1.25,1.05,0.62,0.43,6,4,1.1,1.2,1.11,1.24,High,Low,1,7,7,422,0.44,4,3,1.5,Overcast,17:30,1,1,1
M0444,Luton Town,Leicester City,1.54,1.6,0.99,1.6,1.93,1.41,0.34,0.42,4,5,0.75,1.05,0.75,0.98,High,High,1,5,6,479,0.36,1,2,3.4,Rainy,19:45,1,3,0
M0445,Nottingham Forest,Fulham,1.28,2.17,1.46,1.26,1.92,1.04,0.45,0.38,4,4,0.84,1.09,0.75,1.07,Medium,Medium,1,6,6,438,0.38,0,2,2.3,Overcast,16:30,1,2,0
M0446,Liverpool,Newcastle,2.33,2.67,1.68,1.52,0.93,1.22,0.6,0.43,4,4,1.19,1.3,1.15,1.3,High,High,1,7,7,530,0.35,0,3,3.0,Foggy,12:30,1,2,0
M0447,Brentford,Liverpool,1.95,2.51,2.08,1.61,1.01,1.18,0.69,0.54,7,5,1.2,1.31,1.26,1.1,High,High,1,7,5,159,0.64,4,0,3.3,Rainy,16:30,1,0,2
M0448,Tottenham,Newcastle,2.28,2.66,1.56,1.27,1.06,1.04,0.51,0.41,5,4,1.25,1.04,1.25,1.09,Medium,Medium,1,4,4,204,0.54,4,3,2.0,Rainy,14:00,1,1,1
M0449,Everton,Nottingham Forest,1.84,1.51,0.63,1.57,2.04,1.29,0.18,0.52,3,4,0.75,1.04,0.79,1.08,Medium,High,1,4,3,250,0.58,2,1,3.0,Clear,12:30,1,2,0
M0450,Southampton,Arsenal,1.56,2.59,1.36,1.93,2.18,0.91,0.43,0.58,4,5,0.75,1.35,0.75,1.32,Low,High,1,5,4,434,0.33,1,3,2.0,Windy,12:30,0,2,0
M0451,Watford,Nottingham Forest,1.58,1.82,1.23,0.94,1.84,1.61,0.47,0.36,5,3,0.86,0.94,0.75,0.99,Medium,Medium,1,4,4,249,0.27,4,1,2.2,Rainy,15:00,2,2,1
M0452,Arsenal,Chelsea,2.14,2.11,1.71,1.67,0.93,1.07,0.5,0.53,5,6,1.31,1.38,1.12,1.25,Low,High,1,5,3,553,0.69,3,1,1.2,Overcast,12:30,1,2,0
M0453,West Ham,Manchester City,2.2,2.62,1.32,1.96,1.5,0.83,0.44,0.6,4,6,1.0,1.4,1.12,1.38,Medium,High,1,7,3,298,0.59,0,2,2.3,Windy,20:00,2,2,1
M0454,Tottenham,Arsenal,1.97,2.35,1.44,1.78,1.22,0.93,0.43,0.43,5,6,1.21,1.22,1.19,1.16,High,Medium,1,5,6,105,0.66,4,2,2.9,Foggy,16:30,2,2,1
M0455,Fulham,Brighton,2.5,1.59,1.25,2.04,1.3,1.16,0.47,0.66,5,6,0.9,1.21,0.9,1.13,Low,High,1,7,4,39,0.55,4,2,3.3,Rainy,12:30,2,2,1
M0456,Liverpool,Stoke City,2.61,1.65,2.14,1.11,0.63,2.13,0.71,0.33,7,3,1.4,0.78,1.38,0.75,Medium,High,1,7,7,531,0.48,1,3,3.4,Foggy,15:00,2,1,2
M0457,Leeds United,Aston Villa,1.35,1.28,0.85,1.08,2.13,1.11,0.25,0.36,2,3,0.75,1.07,0.9,0.97,Medium,Medium,1,7,3,340,0.37,4,1,1.7,Overcast,16:30,0,0,1
M0458,Brentford,Newcastle,1.82,1.43,1.27,1.37,1.48,1.32,0.32,0.3,4,5,1.03,1.18,0.8,0.97,Medium,Low,1,6,3,31,0.65,1,4,2.6,Overcast,14:00,1,1,1
M0459,Crystal Palace,Everton,1.9,1.68,1.4,1.22,1.6,1.24,0.45,0.38,5,4,0.92,0.95,0.91,1.05,Medium,Medium,1,4,3,490,0.45,0,3,1.6,Foggy,12:30,1,1,1
M0460,Fulham,Brighton,2.3,1.64,1.23,1.3,1.87,1.53,0.35,0.4,4,4,0.75,1.21,0.94,1.21,Low,High,1,4,7,592,0.67,1,1,2.4,Windy,20:00,1,2,0
M0461,Crystal Palace,Chelsea,1.61,1.93,1.64,1.7,1.22,1.49,0.5,0.59,5,6,1.27,0.79,1.1,0.85,Medium,High,1,6,7,368,0.61,4,2,3.2,Clear,16:30,2,1,2
M0462,Crystal Palace,Bournemouth,1.27,1.32,1.05,1.23,1.94,1.56,0.34,0.34,2,2,0.75,1.23,0.76,1.06,Medium,High,1,5,4,483,0.66,2,4,2.5,Foggy,15:00,1,2,0
M0463,Bournemouth,Nottingham Forest,1.76,2.21,1.22,1.44,1.83,0.94,0.32,0.44,4,4,0.75,1.09,0.75,0.95,Low,High,1,3,5,181,0.28,2,4,2.7,Foggy,20:00,0,3,0
M0464,Newcastle,Aston Villa,1.93,2.54,1.46,1.6,1.05,1.64,0.51,0.55,5,4,0.98,1.11,1.12,1.15,Medium,Low,1,3,6,596,0.73,0,0,2.9,Rainy,14:00,2,2,1
M0465,Everton,Fulham,2.49,1.05,1.44,1.27,1.19,1.59,0.47,0.49,4,4,1.1,0.75,0.93,0.76,High,High,1,4,7,96,0.66,3,1,1.8,Foggy,14:00,2,0,2
M0466,Aston Villa,Watford,2.86,0.75,2.1,0.91,1.11,2.04,0.63,0.28,6,2,1.33,0.76,1.37,0.75,Low,High,1,3,6,65,0.54,4,1,1.8,Rainy,19:45,2,1,2
M0467,Leeds United,Liverpool,0.78,1.64,1.71,0.98,1.12,1.13,0.61,0.32,6,2,0.99,1.07,0.91,0.98,Medium,Medium,1,6,3,37,0.71,1,2,2.3,Clear,15:00,1,0,2
M0468,Burnley,Chelsea,1.53,2.45,1.57,1.84,1.84,1.47,0.52,0.67,5,6,0.8,1.35,0.77,1.17,High,Low,1,6,3,113,0.34,2,1,1.9,Rainy,15:00,3,3,1
M0469,Manchester City,Southampton,2.21,1.81,1.65,1.15,1.02,1.46,0.49,0.36,5,4,1.4,0.88,1.22,0.91,Low,High,1,7,6,338,0.74,1,1,1.9,Rainy,14:00,2,2,1
M0470,Middlesbrough,West Ham,1.26,2.51,0.85,1.98,2.07,1.15,0.33,0.59,2,6,0.77,1.27,0.83,1.2,Medium,Medium,1,4,3,155,0.68,2,1,2.0,Foggy,20:00,0,1,0
M0471,Liverpool,Newcastle,1.38,1.99,1.58,1.74,1.37,1.2,0.55,0.49,4,6,1.06,1.29,1.08,1.08,High,Medium,1,6,3,376,0.72,2,3,1.8,Rainy,20:00,0,2,0
M0472,Everton,Arsenal,2.16,2.01,1.48,1.43,1.14,0.98,0.46,0.41,5,4,1.11,1.26,1.0,1.09,Low,Medium,1,4,6,556,0.43,2,2,1.4,Windy,14:00,3,2,2
M0473,Fulham,Bournemouth,2.1,1.56,1.62,1.09,1.07,1.54,0.5,0.28,5,3,1.07,0.89,0.85,0.91,High,Medium,1,3,7,302,0.45,1,4,3.0,Rainy,16:30,2,2,1
M0474,Brighton,Stoke City,1.83,1.19,1.41,1.69,1.53,1.93,0.43,0.53,4,5,0.98,0.9,1.02,0.78,High,High,1,3,7,323,0.3,2,1,1.7,Foggy,17:30,2,2,1
M0475,Manchester City,Leicester City,2.73,2.06,2.12,1.22,0.84,1.52,0.65,0.42,7,3,1.37,0.95,1.28,0.87,Low,Medium,1,6,7,41,0.33,2,4,2.1,Overcast,17:30,1,1,1
M0476,Newcastle,Burnley,2.57,1.97,1.92,1.35,0.94,1.43,0.58,0.45,7,4,1.16,0.91,1.19,0.88,High,Low,1,6,3,393,0.43,2,0,2.2,Rainy,15:00,1,1,1
M0477,Sheffield Utd,Manchester City,1.12,2.3,0.76,2.36,1.71,0.75,0.25,0.7,3,8,0.78,1.4,0.76,1.38,High,Medium,1,5,6,31,0.41,4,4,1.6,Windy,17:30,0,3,0
M0478,Fulham,Watford,1.86,1.03,1.91,1.06,1.25,1.72,0.63,0.36,5,3,1.26,0.75,1.2,0.75,High,High,1,7,4,437,0.61,2,1,2.1,Clear,15:00,2,0,2
M0479,Manchester City,Brentford,2.47,2.09,1.83,1.82,1.31,1.19,0.62,0.57,6,6,1.06,1.22,1.14,1.24,Medium,High,1,6,7,471,0.5,0,3,1.8,Clear,12:30,1,2,0
M0480,Liverpool,Wolverhampton,2.94,1.93,2.22,1.04,0.63,1.4,0.59,0.25,6,4,1.4,0.96,1.38,0.83,Low,Medium,1,4,6,492,0.34,0,4,2.8,Clear,12:30,3,0,2
M0481,Leeds United,Leicester City,1.67,1.78,0.8,0.89,1.34,2.06,0.29,0.25,3,4,0.85,0.85,0.84,0.81,High,High,1,6,3,481,0.28,1,4,2.4,Foggy,15:00,2,2,1
M0482,Wolverhampton,Bournemouth,2.2,1.46,1.64,0.59,1.53,1.76,0.49,0.18,5,2,1.05,0.85,1.08,0.81,High,Medium,1,3,3,377,0.39,2,2,2.5,Rainy,16:30,2,0,2
M0483,Liverpool,Fulham,2.23,1.68,1.18,1.6,1.15,0.78,0.33,0.46,3,5,1.12,1.18,1.08,1.31,Medium,Medium,1,5,5,132,0.73,3,2,2.7,Windy,17:30,0,2,0
M0484,Leeds United,Everton,1.45,2.23,0.67,1.04,1.71,1.19,0.18,0.36,3,2,0.76,0.98,0.75,0.94,Medium,Medium,1,7,6,82,0.35,2,4,3.2,Windy,19:45,1,1,1
M0485,Nottingham Forest,Everton,2.36,0.95,1.94,1.34,1.32,2.18,0.58,0.41,6,4,1.21,0.75,1.15,0.75,Medium,High,1,6,4,466,0.38,1,4,1.7,Clear,16:30,2,0,2
M0486,Leeds United,Luton Town,1.57,1.28,1.47,0.6,1.19,2.15,0.48,0.19,5,2,0.96,0.75,0.96,0.75,Medium,Medium,1,3,3,530,0.43,2,2,1.4,Rainy,19:45,2,0,2
M0487,West Ham,Southampton,2.17,1.61,1.34,1.18,1.53,1.91,0.47,0.33,5,4,1.14,0.77,1.04,0.75,Medium,Medium,1,3,3,124,0.74,0,4,1.6,Foggy,14:00,1,1,1
M0488,Leicester City,Tottenham,1.72,1.84,1.28,1.84,1.68,0.98,0.36,0.42,3,6,0.75,1.4,0.75,1.38,Medium,High,1,5,3,367,0.3,3,2,1.8,Foggy,14:00,1,2,0
M0489,Fulham,Bournemouth,1.52,1.88,1.11,1.27,1.46,1.39,0.38,0.46,2,5,0.9,1.04,0.98,0.85,Low,Medium,1,4,4,424,0.46,0,1,3.0,Windy,14:00,1,1,1
M0490,Tottenham,Burnley,1.78,1.22,1.44,1.1,1.54,1.74,0.43,0.35,5,4,1.13,0.91,1.04,0.81,Low,Medium,1,4,6,247,0.33,0,4,1.8,Foggy,16:30,1,1,1
M0491,Southampton,Leicester City,1.98,1.13,1.4,0.99,1.26,1.71,0.49,0.3,4,2,0.94,0.75,0.99,0.75,Medium,Medium,1,7,4,131,0.67,3,1,2.8,Windy,17:30,1,0,2
M0492,Arsenal,Wolverhampton,2.23,2.23,1.91,1.1,1.01,1.37,0.61,0.4,5,3,1.4,0.89,1.25,0.89,Medium,Medium,1,7,7,213,0.61,4,4,1.8,Windy,19:45,2,2,1
M0493,Southampton,West Ham,1.21,1.92,1.43,1.2,1.29,1.69,0.4,0.3,5,3,0.97,0.94,1.05,0.83,High,Medium,1,4,5,283,0.5,0,0,2.8,Windy,16:30,2,1,2
M0494,Crystal Palace,Leeds United,1.17,0.88,1.33,1.5,1.62,1.55,0.39,0.53,4,5,0.86,0.79,0.95,0.79,Medium,High,1,5,7,134,0.31,4,4,2.7,Windy,16:30,0,0,1
M0495,Everton,Stoke City,1.42,1.53,1.09,1.44,1.36,1.69,0.3,0.44,3,4,1.07,0.86,0.85,0.84,Medium,Medium,1,7,7,447,0.39,0,1,2.1,Rainy,19:45,2,2,1
M0496,Everton,Bournemouth,1.74,1.78,1.49,1.15,1.37,1.52,0.46,0.26,6,4,1.14,0.93,1.03,0.75,Medium,Low,1,5,5,430,0.69,1,3,2.2,Overcast,12:30,2,1,2
M0497,Burnley,West Ham,2.13,1.5,1.34,0.83,1.33,1.67,0.39,0.23,4,2,1.04,0.75,0.93,0.75,Medium,Low,1,5,6,429,0.55,4,4,3.5,Foggy,15:00,3,2,2
M0498,Luton Town,Brighton,1.37,1.8,1.21,1.88,1.76,1.48,0.36,0.58,4,6,0.75,1.09,0.88,0.96,High,Low,1,7,6,46,0.5,2,4,2.7,Windy,19:45,1,1,1
M0499,Bournemouth,Liverpool,1.68,1.37,1.3,1.76,1.49,1.4,0.46,0.5,6,6,0.88,0.99,0.98,0.98,High,Medium,1,5,5,169,0.7,0,4,1.7,Windy,17:30,2,1,2
M0500,Watford,Everton,0.66,1.74,0.81,1.15,2.2,1.12,0.22,0.38,2,4,0.75,1.16,0.75,0.97,Low,High,1,3,7,595,0.41,2,1,1.3,Foggy,19:45,1,3,0
M0501,Nottingham Forest,Manchester City,2.33,2.69,1.77,1.57,1.08,1.22,0.51,0.5,6,3,1.13,1.13,1.19,1.28,Medium,Medium,1,4,6,177,0.51,3,0,2.9,Overcast,12:30,2,1,2
M0502,Middlesbrough,Tottenham,2.33,1.59,1.27,1.14,1.69,1.35,0.38,0.45,4,4,0.95,0.95,0.75,0.93,High,Medium,1,6,3,147,0.32,0,1,2.9,Clear,15:00,2,2,1
M0503,Watford,Crystal Palace,0.94,2.2,1.29,1.57,2.18,1.19,0.4,0.42,4,5,0.75,1.12,0.75,1.05,High,Medium,1,6,4,442,0.59,3,4,2.3,Clear,12:30,0,1,0
