CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1761a20d-67f9-4c8f-871a-b120de2b3767,66,Male,4,66226.99864,1,1,0,49832.03657,0
1693bdc4-411e-4b59-9598-5a3e6a0f60dd,69,Male,0,129558.1645,1,0,1,100303.9289,0
5ae14469-3093-4573-bf4f-d82e253479c8,23,Male,7,198482.845,3,0,1,138898.2868,0
5af59a48-43f9-4944-bcf3-0443527e81eb,52,Female,1,248149.9979,2,0,0,12028.35765,0
49465e47-c00c-4180-95b7-b6003992f162,40,Male,7,83858.56961,1,0,1,16258.98954,0
8ff77d05-02d3-4afd-9803-48c01ffeb92e,48,Male,5,231729.2229,3,1,1,16115.72071,1
554b525f-9ecc-4e54-b97b-8c298e8edfcd,63,Female,6,124677.5607,1,1,0,85557.02163,0
0778328f-429e-44d4-a005-7757c55f6a57,25,Female,9,218848.9278,3,0,0,27532.79621,0
3c9f3545-ac73-4d8c-a1b2-8609cc089ada,37,Male,0,118369.7243,2,1,1,89844.23246,0
b3d65154-d38f-4d5f-9d40-a4dc47401fdd,52,Male,8,166253.549,2,1,0,91352.55575,0
7e7ddc81-34c2-4fa8-a200-0ab9d047ac7d,66,Female,0,49697.98081,3,0,1,135564.6512,0
343cac88-68c9-47b4-8f1a-2d742ba31cd9,41,Male,8,143976.8156,1,1,0,120156.818,0
79837c70-b238-4205-b0d8-a254331b8578,34,Male,6,77552.39589,3,0,1,34006.91734,0
dfb82e38-07c4-4057-a492-7f0cff840c97,38,Male,9,214329.7867,1,1,0,16206.62161,0
29f8f354-593d-4436-848a-8f5a71a9bc7d,55,Male,9,132989.4753,3,1,1,57277.85636,0
7ae860a9-dbda-4858-8b15-a17816ff0ca3,64,Male,8,245664.0986,1,0,0,54566.4548,0
a5388c24-29f5-47e1-a2fd-b27de1a2ad7b,43,Male,4,121662.6681,3,0,1,51403.02223,1
4ce453c1-62c9-4a35-973a-f87765de489f,29,Female,4,115240.8858,2,1,1,22261.6812,0
f3953a36-9af9-4039-a446-1bb573ec359f,53,Male,0,213179.3484,1,0,0,27310.17393,0
2e855612-1d15-432e-b447-b83feed6a49a,35,Female,1,207938.8066,3,0,1,110036.9132,0
ec608176-5ae6-41b5-8387-d13350252694,58,Female,9,31054.16609,2,0,0,85944.19849,1
cb09592d-2eee-44ad-91c8-f324057a62d5,41,Female,2,77705.05911,1,0,0,52902.14859,1
cb6236fa-0732-4cde-9a35-88def921f0cb,38,Female,1,179806.7975,1,0,0,94662.89641,0
9d61d17e-fae1-4e8d-8495-8b9973718980,23,Male,0,167512.9739,1,0,1,99150.08873,0
879d1e0f-2839-4d6f-90ba-5c4b42ec331a,26,Male,9,61290.95367,1,0,0,144812.1861,1
498bd3d9-1905-4117-8161-24de0ab94858,56,Female,5,101186.4166,2,0,0,68642.82073,0
3cf107cf-e813-43ad-a649-5cc5405e365b,61,Female,7,134427.9189,1,1,1,43254.53103,0
4daec755-96ce-4e39-b475-6025553fc58a,69,Male,5,48633.17958,1,1,0,72469.08232,0
de69e7c2-cded-4482-955e-8925130176bf,25,Female,4,43545.00728,1,0,1,14149.03806,0
b22b874b-4b15-4c3f-b978-b28bc56e83b4,37,Male,3,117041.0094,1,1,0,109995.5169,0
f502096a-fe2a-4aff-a9e3-8759b5c35d29,66,Male,6,42226.62221,1,0,1,145638.568,0
297d3673-2517-4ec1-8580-e2fbcf031b5e,46,Female,2,107026.2946,1,1,0,122249.0885,0
1d0d19af-ed59-4c7a-b782-0a4b7761754f,38,Female,2,10077.08117,3,0,1,126109.3499,1
6ed78538-c1b8-41de-afcd-d984c061dd95,69,Female,3,239617.5025,1,0,1,13285.88756,1
7975e3ff-410d-4b18-9cd5-af6afca4a2b7,20,Male,9,140058.3263,1,0,0,143322.0219,0
71d451af-9791-4ca9-b020-524492bc70e4,19,Female,5,65652.45986,2,1,0,53597.42764,0
ea945453-18df-4290-8953-d682c8a540a3,64,Female,4,91238.80758,1,0,1,39128.15277,0
5337c082-5a30-458a-b503-d260f86358a2,61,Male,2,81126.81915,3,0,0,51669.65355,0
ed5f4c30-e162-4cce-b192-e37ec244eca7,35,Male,7,185207.8227,2,1,1,121773.6532,0
f42a7d98-2e15-48bc-9277-cfe380b1ef81,32,Male,9,49306.29305,1,0,0,19669.88392,0
cc66a4f9-bad8-4eca-8db5-27939354e4c7,27,Male,5,197127.647,2,1,1,10542.32827,0
38fed874-9055-42d4-82f8-517218430c58,59,Male,6,170022.7526,2,1,0,49172.59621,1
1e051595-223b-47a6-a572-593a644c1b48,47,Male,1,97360.53609,2,0,1,21647.44844,1
2a8463e1-bba5-4353-ae43-3cc58bad8720,63,Female,6,235410.2251,3,1,1,90637.24383,0
f8e7a5bc-cca9-4c8c-b16f-e31588d30d3e,21,Male,1,143504.9185,3,1,1,39855.28222,0
18d30a4e-230f-43fb-9fe1-212a5e431617,56,Female,5,148410.5303,3,0,0,71320.85123,0
52af6b2f-7a5d-4a23-bfd1-cb8df0c6249b,61,Male,7,195038.0631,1,0,0,143846.0921,0
0d400e7e-843d-4df4-9166-ff0e752a279d,25,Male,3,196448.5885,1,1,1,96643.71983,0
b0f53021-797c-4931-a660-6983dbe05817,20,Female,3,175963.044,3,1,1,15506.91278,1
26bcb3e0-0712-433d-963a-e93fcde501f6,59,Female,2,156607.1253,3,0,1,131655.2169,0
e6c67147-7fc6-4034-914b-7f4c7b6b55aa,58,Female,2,28568.30129,2,1,0,50819.88788,1
25a35168-ed1d-4dbf-9427-df886ee61838,19,Female,8,40238.19057,1,0,0,27787.84951,1
c746475a-e329-42ee-a03b-5845c40c36f5,55,Female,9,3117.822874,3,0,1,130129.9527,0
2268a18d-38be-4017-a662-4866236e162d,43,Male,9,132255.3469,2,0,0,32814.04021,0
5f784e3f-2602-42de-972c-6cbfa2ebd643,57,Male,7,209557.9636,2,0,1,49767.83877,0
375f0f95-062a-4bcf-9f5b-7a543a0340e8,69,Female,9,170048.0547,2,0,1,60944.43113,0
cdf17291-8dcb-4635-943d-e744c4fc7747,53,Male,4,130304.4441,2,1,1,98664.39272,0
d0d11dfa-c918-42d7-8498-e8c1c1280a45,45,Male,6,247180.4994,1,1,1,30870.79151,0
6c42a21a-824d-4a02-8560-991ecb14a429,47,Female,0,43117.30949,1,0,1,38424.26918,0
b42f309e-3e46-4e0e-b70e-67a8e3a9db88,60,Female,7,201229.3738,3,1,0,93917.65855,0
ba5b95fa-afc0-4c29-8be8-0dc4103bd517,58,Female,3,102927.7526,3,0,1,112044.144,0
8d51993a-e3fe-4469-88bb-021283fb56f3,18,Female,1,77074.35354,3,0,1,109058.041,0
7bb0774e-a36c-4306-8145-a763edf44ec6,59,Male,2,111249.1073,1,1,1,96784.94774,1
3a55c2e9-95fb-4c79-8f12-a7f0e0d94760,69,Male,6,188738.9299,2,0,0,18353.23911,0
80336169-0439-44d3-8a7b-eb846be504df,21,Female,8,175405.0851,2,1,0,133817.859,0
f3b94f3a-526c-4ba0-b381-79dd996b4828,36,Female,3,179436.3517,2,0,1,124480.2347,0
fe264a38-fff2-4e25-ba95-83ce1ce9fc61,48,Male,9,970.1801765,3,0,1,79204.20805,0
745d1b0f-0f55-414b-a3e0-eab55f15cbd7,18,Male,2,101297.1898,2,1,1,134536.4238,0
217b43fb-dbb2-40f3-a766-15cae21fcd96,18,Male,2,222097.4475,1,0,1,110770.1267,0
99399087-6235-4c21-93c6-55f2cda69577,56,Male,2,225601.754,1,0,0,82535.29654,0
f8bde4f1-7976-44ce-9219-7718b608e768,23,Male,6,7178.54632,2,1,1,51117.58328,0
9890543e-4568-4bf3-9113-c12f5e42f9a7,43,Female,8,117360.8048,3,1,1,85803.68366,0
84e30ce0-23b7-40ac-b271-eeabc86a1071,32,Male,4,136759.9573,1,1,0,111044.2385,0
13a690d5-65a0-4269-8ded-432d426768cb,66,Male,7,216190.7116,1,1,0,87571.70349,0
a9b959ce-1e09-41b9-9799-95cf47b72f59,28,Male,3,156530.7239,1,1,0,112407.1804,0
266c704f-976c-4b0e-b7c5-6c18c837af59,67,Female,3,181373.3077,2,0,1,15117.70517,0
845975c9-8212-463f-ba8b-133a52af2c27,43,Male,0,98071.63918,3,0,1,91777.63529,0
235a4d1b-4243-4cc9-911e-bf07927aa1e1,49,Male,8,43692.25053,3,0,0,116733.7135,0
c133604c-899b-4df0-84e9-3e58a111fd00,65,Male,4,30780.80066,2,0,1,117507.3973,0
9ff17666-773b-49f2-a029-8e4bdb33642b,54,Female,3,176210.8298,3,0,1,104341.8759,0
e44a05f3-250b-46f2-84d0-6c6b5fddb1eb,18,Male,8,210177.2003,1,1,1,22532.35678,0
79cc57b9-016d-4446-89a9-0e6bef2d7816,42,Female,5,59364.40691,1,0,0,17222.24181,0
44b188a6-b9de-4229-9684-6fea7d10efa7,48,Female,4,150479.1142,1,0,1,146554.1068,1
0af000a4-8c25-45d1-86fa-0dca270abb51,26,Male,5,29835.90183,3,0,1,53987.76587,0
4b2d8f54-0c9a-4eed-898b-d83d96051759,61,Female,4,67348.27508,2,1,0,147763.3266,0
00c3c124-d027-4624-8ab2-8de9e84c00ec,44,Male,5,155844.5723,1,1,0,59188.90753,0
b45aaf6e-0910-4e44-8ed7-0da4d76e62f9,60,Male,9,209273.0987,2,1,0,120679.1792,1
92d4de0f-e5cd-4bd9-a676-810ef2725ceb,20,Male,6,147252.0769,3,0,0,39362.62407,0
1d12e750-b7ed-4f3d-a50b-81c0ecb3282d,68,Male,8,231479.2751,3,0,1,132001.3896,0
e98953bb-ce23-485b-9310-a0fc26a2354b,67,Male,9,132509.938,1,1,1,87377.16175,0
47936839-8e99-41cd-9e6e-a1626418321b,46,Male,3,199474.758,1,0,1,120184.4357,1
064acf01-fd3f-44ac-8a37-8707ca23be28,41,Female,4,151032.9915,3,1,1,133249.8841,0
67e36e90-a2c8-458a-80eb-5948d5fd3b1c,54,Male,4,157548.5525,3,0,1,88149.20556,0
4d1abaa2-cc18-4858-9849-bdd2bb736ec4,66,Female,1,183972.1438,2,1,1,58032.34386,1
f8b8b1d9-c500-4609-96b6-511b3540fe3f,61,Male,1,4007.374118,1,0,0,105053.1284,0
3fa6e496-4309-49d0-9137-e7fd9179fcc4,65,Male,1,218907.9828,2,0,0,134581.007,0
abef1864-36c4-4f56-99bf-1fc96b4ff8cc,51,Male,2,175915.0645,2,1,0,138094.2748,1
d315ada0-9fc4-4fb5-af9c-b73cf0fdfee2,46,Male,0,25384.24624,2,0,1,39508.28106,0
7f58f00f-7aa5-4466-8a8d-f02834d04843,67,Female,9,47045.98449,2,1,0,58838.54559,0
8df801b2-9f18-4245-b600-f9e995f74201,48,Male,6,176436.5041,1,1,1,85637.81515,0
2f663bc4-67c2-45ed-8929-d2456f056be3,21,Female,7,16554.80249,3,0,0,137158.3509,1
c38d2b8c-8564-4a7c-9b5e-1e120aa8f61a,31,Female,9,68077.92164,3,0,1,93906.81534,0
affa54f9-4ba2-4e01-8c6c-2a423d0c634a,31,Male,6,125035.6667,1,0,0,143683.095,0
8ce33b74-3cf3-4682-95bb-b0485e6fb00b,57,Female,6,18776.54799,3,1,1,10881.27758,0
41fa9d5e-73ec-455c-a158-7eeb6ccd926f,60,Female,6,165189.997,2,1,0,27703.66103,0
a464f984-ec8d-414a-8067-64680b0bdf2b,29,Female,0,226306.1781,1,1,1,127014.9179,1
fd9c4656-935b-4864-a54d-ece3debb4f43,45,Male,6,157062.6023,2,0,0,87786.76646,0
6f429af1-f862-416e-abb0-0fe8330939dd,64,Female,3,53866.24886,1,1,1,57373.23145,0
7ee6f1d5-c55a-4910-ab68-594645c3fb5b,42,Female,7,66028.43051,2,1,0,66959.32376,0
0615d44b-7a06-471a-8c35-a65117a7378a,62,Female,9,178138.0134,2,0,0,25881.88551,1
70267e99-4a4d-43d0-b33b-5086d6ba2130,40,Female,6,59227.24656,2,1,1,90357.98308,1
fb4aedb5-e86d-4849-a20c-c53b3693e0c1,31,Female,9,23626.31959,2,1,1,124476.5452,0
8b1716e0-23c7-4d78-9d93-7ebe4b7a04e0,48,Female,1,2124.810353,3,1,0,126976.7912,0
a70537ce-c486-4af3-ba0e-39d723c893ab,63,Female,6,47413.24323,3,1,0,87161.24069,0
4f166671-960e-4580-8a28-9c27f782291b,41,Female,1,24753.84234,2,1,1,102754.6219,0
786f11d4-d5d4-416c-906a-6dadc0a549a8,56,Female,1,233452.6773,2,0,1,125031.6712,0
33cea36f-6f6e-4093-844b-6e2f9919d1be,66,Female,0,10043.28463,3,1,0,39578.94059,1
ff818366-819a-4d96-a8a3-398a8c665873,18,Male,2,96422.5775,2,0,1,132101.6962,0
0d1abfc5-775b-4d97-a912-e1168b6027a5,69,Female,2,210024.5602,3,1,0,88010.85308,0
b46b11ea-6e46-43f4-b244-beda48fed8b7,41,Male,5,136618.4916,2,1,0,39274.55968,0
cc370d45-f4ff-48e7-ae99-93359556bf69,55,Male,5,160705.8016,1,0,0,18362.38377,0
1b2de98f-1349-4fab-9cef-1567447c2ac6,23,Female,5,17088.81448,1,0,0,145405.7062,0
487d59b2-efae-4ce8-909e-a4559a3a153b,29,Male,8,76960.65311,2,1,1,93282.853,0
41a3eb80-03a7-4708-827a-fbee741de747,43,Male,8,199496.5498,2,1,0,132650.7254,0
2dbd891a-5ec3-42de-b7f0-c5a428b46bd9,43,Male,6,118936.5044,2,0,1,97981.86604,0
33fdad64-9fbf-45a8-b4aa-2eee833551ee,54,Male,4,237031.2561,2,1,0,22186.13689,0
450a6010-ccc7-4fac-b8dc-daad1a7bdd12,51,Female,1,179020.6931,2,0,1,46665.29095,1
6a282f25-ded8-4152-8318-140eb982721e,19,Female,7,225950.202,3,0,0,87697.54949,0
afb5c4c7-d466-45d9-87f4-aadf8b144fee,65,Male,1,105464.7654,3,0,0,21589.79482,0
4498b499-6a03-46b8-b9a6-79a0263b5983,38,Female,6,189442.3072,3,0,1,16512.22637,0
381c26f5-0cff-40c7-bfce-fd7f2339c38f,21,Male,6,148357.5517,1,1,1,25554.48676,0
34b7eea0-4a9e-409d-b2c7-aa4803a58bd4,55,Male,2,149137.7208,1,1,0,27474.22466,0
45bcdf30-9994-4ea5-bd63-fc549af1b3c6,28,Female,0,112651.8724,3,0,0,38635.11829,0
6c8f3697-239f-4b74-9695-f5a2bffc80ef,63,Female,6,2482.242463,1,0,1,57494.10497,0
fa3f261a-d84b-4d78-91e3-aa6a57d1e3a4,63,Male,7,53178.34605,2,1,1,34901.08735,0
85309a95-e9ae-40bc-8bc3-67368b9ec84d,48,Female,6,182244.5194,1,1,1,58561.83461,0
e0a80512-3268-401e-ba62-069245aec1a8,18,Male,5,40040.22904,1,0,0,93637.41918,0
8b752506-f4ef-4708-8663-ac7d009cfd0c,65,Female,8,165169.0441,3,1,1,124686.6684,0
c27d5950-8936-4e02-a138-5f2a131d7066,49,Female,5,191226.6632,3,1,1,59217.21166,1
f4f8c4e7-7cf8-44f2-9598-98355a074d12,18,Male,7,227549.5666,2,1,0,79337.31427,0
fcddc6c0-4ce6-4036-928f-a9a0f6d8cc02,52,Male,6,38794.37126,3,0,1,40140.54476,0
3993fb4e-4d3c-45d7-982b-d43b5091d5d5,45,Female,6,37061.18462,2,1,1,81703.90183,1
becc8cc3-c49f-4fb0-8c70-9aa7b9b91a9d,34,Female,7,202121.3814,2,0,1,104721.3327,0
837654b8-1456-4d7f-8961-16bb498c601b,62,Male,4,131679.2542,3,1,0,84378.95317,0
5e9fb6ef-b86a-4249-9e5f-647bcc44cd7d,52,Female,4,169512.0083,1,1,1,116582.0175,0
41570415-ad37-4630-aa43-79a831d938a8,69,Male,5,114229.0244,1,0,1,148585.8406,0
eb456d23-8579-4b8e-afdb-0aa94c1a75b4,32,Female,7,164467.5554,2,1,0,73714.52036,0
5bb0722f-2a88-49ed-b8f4-1a90822d50a9,25,Female,6,228400.5955,3,1,0,62159.43467,1
22002b05-4f7a-4a92-b734-20d09fd2faf8,36,Male,6,199617.8022,3,0,1,65962.53485,1
4f8ffd1e-787f-4787-98ae-85b491e28a63,23,Male,2,163928.6198,2,1,0,100599.4823,0
f5f0c4fa-9ab7-4e1c-ab37-26f291d607bf,62,Male,6,30391.87864,2,0,1,106132.8112,0
d67740c5-747a-4b3e-a028-d0dfac1c0412,38,Male,7,236260.3835,2,1,1,73492.8028,1
4ba595df-989b-4b7e-8ef2-226d9e6ef57b,48,Male,8,61933.11816,3,1,1,64171.36964,0
fec6b80c-a950-4f30-aed2-ee73a218e4e5,61,Female,4,58190.59757,2,1,1,66642.07929,0
21786c33-dfad-4d7d-853c-87177c07df44,66,Female,9,3124.359865,1,1,0,126900.182,0
234bf698-5acc-4bb2-aebe-6fdb6cc8ae24,18,Male,2,199556.0278,1,1,0,63165.81863,0
774a1016-9ad2-479b-86c8-4ac919cb56a1,56,Male,9,23869.55768,1,0,1,106394.8853,0
930be970-9f12-46a0-8005-295aa5646fb3,44,Male,1,237108.1955,3,1,1,88698.47544,0
d7019b3a-8c56-401b-acc2-b97e20f35b0e,64,Male,9,195062.7276,2,1,1,102050.6343,0
07ca4d28-4e87-479c-ae8f-ca5e1c55337a,23,Male,9,13290.87878,1,0,1,19319.90114,0
a1bcea1b-6a97-4162-b78d-945c2346e048,55,Female,0,79451.2866,1,0,0,71332.78505,0
a520465f-2730-42d9-8690-f02e86fbe863,61,Female,3,183960.8776,3,0,0,69272.55044,0
5c86824c-6948-4809-9790-f2be4e2f8b01,59,Male,3,186596.8327,2,0,1,130679.6063,0
211b1db5-0834-46d4-996f-a9593b87e433,54,Male,2,118361.5069,2,1,0,29593.281,0
48e70b1d-4d58-428f-aac7-fa8f5ed254c2,58,Female,2,165969.9251,2,1,1,95336.77255,0
262feede-9bb7-4e11-952a-dcd262d143ee,48,Male,1,160557.1777,1,0,1,95677.72345,0
bf604957-a3c1-4c78-abdb-a621ccbe5666,38,Female,5,75106.84413,2,0,0,83208.93774,0
9dc1634a-d579-46cd-b3fd-0fb681405fc1,43,Female,5,62120.73064,3,0,0,64951.3953,1
53f546f8-1d17-412a-8b9c-6a79eb02a8c9,27,Female,4,163475.7103,2,1,0,55016.76881,0
6df6a0a6-9bb4-4ba3-8954-468f7c425dde,66,Male,6,102956.2553,1,1,1,48562.56303,0
4d7ac62b-dd83-4d7a-92b3-5f4b8072893d,25,Female,9,6572.009073,3,1,1,29555.27721,0
6e179904-c7bb-4ada-85af-caf655a70f5a,65,Female,8,156518.1456,2,0,1,119735.8531,1
1556a259-8b93-471e-94a6-a7b755d15c6b,24,Male,2,195810.4294,3,0,1,73841.52464,0
819b16be-4d90-4084-aefc-553dffdf9f1f,48,Male,7,153753.9199,3,0,1,72556.8695,0
776febb8-9d2f-4c64-b438-673499391dbe,50,Male,6,158268.1766,1,1,0,100983.1077,0
f8c168b6-86b1-4a7f-8536-ceb09747a0dd,31,Male,2,9592.648701,1,1,0,82195.21202,1
92841ad1-5630-4dcb-991b-99ec8ad4d1de,33,Male,6,31059.22722,2,0,1,108470.0637,0
032109d9-335f-4be1-9747-b20254975ed4,49,Male,1,53422.39355,1,0,0,43066.28007,0
e430405e-52c3-442c-9999-9a5f3583e4d5,55,Female,8,189239.0518,2,0,1,50771.15973,0
46d4672c-b423-417f-8aeb-98e3a9c37a5c,59,Female,8,249283.4452,3,1,1,12197.00008,0
6687e0ae-3557-4149-992c-7f13fface9e9,43,Male,0,63756.29429,3,0,0,15736.27325,0
8f04858d-eaa4-44c1-ad1c-2802dd3974d5,42,Female,7,25358.67561,3,1,1,66594.26621,0
3d7d2df1-20e3-411a-abab-c17027c3cd5f,26,Male,4,108138.6782,1,0,1,30461.0769,0
5dd01abc-b728-4b07-94e5-b1a807f00ffa,33,Female,8,200660.7783,1,1,0,138616.0286,0
55f5eda8-70bf-40e5-be85-abb09b5158a5,69,Female,6,86376.87578,3,1,0,66947.28206,0
fd56e334-7fb5-402e-aeba-d893904fe41b,21,Female,0,9126.655746,3,1,0,69823.846,1
9e475d1f-33d1-4bde-8b14-0c4e8e7a37ce,63,Male,5,32935.19247,3,0,0,86721.13062,0
236a326c-33a9-430e-896a-76299e5ac017,59,Male,8,139200.2531,2,0,1,126866.1086,0
c6d21348-210a-4db9-abb4-170892e6c955,58,Female,8,51618.8739,3,0,1,139305.1986,0
b0f9a861-3154-4c0c-b1eb-ed2b81e82f8d,38,Male,4,147074.8233,3,1,1,74024.7768,1
bc5016e8-16e0-4b14-b277-ee637917dae4,56,Female,1,115703.5312,1,0,0,16452.73644,0
5b33b0ea-832c-4f7a-ad88-fdee877f7ca2,40,Female,3,13664.12675,3,0,0,140922.0366,0
607b5700-7415-4c27-8087-4c2cd3a79ec4,19,Female,3,154735.1682,3,1,0,30473.08675,0
a7c9b742-6d45-48c7-bd11-6bc309c650a2,23,Female,1,200066.6649,1,1,1,79693.3891,0
8bc12d8e-5a13-432c-8c83-86d8b0cb6f93,21,Male,8,213247.6214,3,1,1,14121.71742,1
2e4ee1c0-861b-49c9-8cb7-e7f705f4de26,53,Female,7,64883.45499,2,0,1,60464.31537,1
627b7c0e-fb53-44fd-9a1e-9d3cf1a0db8d,64,Female,7,178647.5069,3,1,0,25048.66265,1
7eebeba6-ac4a-4900-ad6b-763c84d2fdd1,41,Male,5,32577.13302,2,1,1,21389.81625,0
8e27955f-3794-44c5-9624-19ccf8d418fe,45,Female,1,16449.16946,2,1,1,106089.6818,0
352fa836-a10b-4adb-a413-cdcee3c46fa0,52,Male,0,158326.07,1,1,0,111048.7335,0
bd13c562-d98e-4e84-8951-4c6d36258f4d,41,Female,2,219348.6575,2,0,0,21790.4387,0
72dfd9f5-0e30-4879-a4e4-a9bf53d3c0f1,50,Female,4,49065.18554,1,0,0,121111.5523,0
9bf79dad-00ab-4aa8-9304-a6e6f48fa067,24,Male,7,207746.9149,3,1,1,139701.6659,0
39a650fc-dba6-4e0c-ba86-cb85d710f1b9,44,Male,0,33143.04556,3,1,0,144546.5953,1
cddea3b5-52cd-4b7e-9ee8-f38bac883b42,29,Female,5,137431.929,3,1,1,119414.5109,1
c3c16753-742d-4269-894f-b623af208184,51,Female,5,155455.3539,1,1,0,98151.02503,1
3d9ab865-1a94-44ea-ab17-55ff5cdc64a7,39,Male,3,164652.5773,1,0,0,106420.4083,0
0ff887d9-ce2c-4344-8492-b3a0372901bc,52,Female,5,173835.2551,3,1,0,71141.18989,0
7db92a3c-d5b3-4ef8-bc7a-58659f6a92a3,67,Female,4,66413.08192,1,0,0,76254.97951,0
23fb27a1-9971-4568-a7cd-92fec2265427,69,Female,2,32941.74555,2,0,0,21444.88647,1
0103aa78-2e48-489f-a829-12088fcc62c7,31,Female,2,202601.4587,3,1,0,116052.7195,0
3e3550ee-db88-4667-873b-4f3a6fec9eab,60,Male,6,14302.29568,1,0,0,37132.3894,0
b1044055-401d-42b2-a8f8-9c5c6a5f524f,51,Female,3,77647.81268,1,1,1,52144.4044,1
a660c84d-45c6-4c9b-ac7a-5639d740b6d1,44,Male,8,50405.82973,1,1,1,109836.1763,0
a157d256-5fc0-4647-983a-fe6219d6528d,18,Male,3,149808.388,1,0,1,62785.69886,0
197b6bb4-c126-4070-953f-ae078887a59a,43,Male,6,97945.57686,2,0,0,42609.00723,0
2f3a7911-ac4c-437f-96ec-6b639934adaf,53,Male,0,66545.52852,1,1,0,99792.13416,1
b4e247b1-7777-4b1e-ab28-af8f125d0836,49,Female,2,248863.0343,3,1,0,136647.183,1
591464e4-339a-4fa0-9589-c6d98dc1a8aa,45,Female,5,217266.9163,2,1,0,100841.7656,1
da365acc-c893-4c77-aef1-09edfabcaeef,26,Male,2,48010.19134,2,0,1,63062.64294,0
11b1eca3-a114-410d-b705-ceb6f8ac1124,36,Male,2,103054.4308,1,1,1,89923.94927,0
b4542a6b-ad81-4be7-b9b7-61a09c9dfd8e,60,Female,6,98900.09796,2,1,1,57481.82593,1
4dd549fc-f288-4d6f-ab65-2bc0631a7f2b,22,Male,9,177588.6177,1,0,1,48153.84731,0
b17c184f-abdd-4e3d-b006-0446ff0ae373,59,Male,1,32547.43637,2,1,1,71309.24809,0
073cc549-b8cf-469b-9dda-e763c607ed48,26,Female,6,110655.6392,1,1,0,88295.27443,0
eb0425fa-8e61-4ab9-848b-595207b73932,19,Female,7,205655.6855,2,1,0,26550.09952,0
582330bb-dee7-448d-a3c1-0c37ddaa7ab6,69,Male,2,239952.5399,2,1,1,120258.7206,0
e0420bd6-586e-4ee3-bd1d-0049f94d2288,45,Female,4,146513.131,2,1,1,112661.9963,0
